facility_id,name,type,district,state,state_code,beds,lat,lon,specialties,offers_surgery,annual_surgeries,website_url,match_confidence
f21d47b5-8c40-4c01-9200-fab7ca94f46e,Tata Memorial Hospital,Private Hospital,Mumbai,Maharashtra,MH,750,19.02410125732422,72.84117126464844,medicalOncology | internalMedicine | anesthesia | cardiacSurgery | cardiology | endocrinologyAndDiabetesAndMetabolism | gastroenterology | neurology | neurosurgery | nephrology | pathology | radiology | urology | ophthalmology | pediatricHematologyOncology | surgicalOncology | radiationOncology | nuclearMedicine | hematopathology | cancerCytogenetics | transplantSurgery | transplantImmunologyAndImmunogenetics | dentistry | anesthesiology | criticalCareMedicine | palliativeMedicine | nuclearMedicineAndMolecularImaging | hematology | microbiology | transfusionMedicine | transplantImmunologyImmunogenetics | headAndNeckSurgeryOtolaryngology,true,null,tmc.gov.in,0.60
02d77467-9415-4e72-98c5-118761328c89,"HCG Aastha Cancer Centre, Ahmedabad",Clinic / Centre,Ahmedabad,Gujarat,GJ,33,23.02883529663086,72.56416320800781,medicalOncology | surgicalOncology | radiationOncology | anesthesia | hospiceAndPalliativeInternalMedicine | familyMedicine | interventionalRadiology | internalMedicine | gastroenterology | hepatopancreatobiliSurgery | gynecologicalOncology | headAndNeckSurgeryOtolaryngology | neuroOncologyNeurosurgery | oncologyAndReconstructiveOralAndMaxillofacialSurgery | plasticSurgery | breastSurgery | urologicOncology | orthopedicSurgery | oralAndMaxillofacialSurgery | hepatopancreatobiliarySurgery | endocrinologyAndDiabetesAndMetabolism | urology | reconstructivePlasticSurgery,true,null,hcgoncology.com,0.60
09571e22-74ba-492d-a6b9-f1a9783af3ab,Civil Hospital,Private Hospital,Ahmedabad,Gujarat,GJ,1200,31.80701446533203,75.666015625,internalMedicine | otolaryngology | ophthalmology | dermatology | pediatrics | generalSurgery | orthopedicSurgery | anesthesia | gynecologyAndObstetrics | psychiatry | pulmonology | radiology | emergencyMedicine | plasticSurgery | pediatricSurgery | neurosurgery | urology | infectiousDiseases,true,null,lalpathlabs.com,0.60
0be8a076-706a-439f-b2cd-6a29d85cb41d,Shraddha Hospital,Private Hospital,Mangalwedha,Maharashtra,MH,50,18.753284454345703,73.86249542236328,internalMedicine | dermatology | orthopedicSurgery | generalSurgery | cosmeticDermatology | pediatrics | familyMedicine | endocrinologyAndDiabetesAndMetabolism | urology | neurology | vascularNeurology | interventionalRadiology | neurosurgery | addictionPsychiatry | gynecologyAndObstetrics | gastroenterology | reproductiveEndocrinologyAndInfertility,true,null,shraddhahospitalchakan.com,0.70
0ee2ea22-f606-4d4a-8117-b9964805730c,Burdwan Medical College Burdwan,Medical College Hospital,Burdwan,West Bengal,WB,907,23.239622116088867,87.83824157714844,medicalOncology | radiology | pathology | internalMedicine | infectiousDiseases | gynecologyAndObstetrics | urogynecologyAndReconstructivePelvisSurgery | pediatrics | pediatricSurgery | psychiatry | cardiology | neurology | physicalMedicineAndRehabilitation | generalMedicine | respiratoryMedicine | nephrology | urology | ophthalmology | otolaryngology | anesthesiology,true,null,bmcgov.com,0.60
122b19ff-fc09-4fd1-8e41-2f5fe28a27db,All India Institute of Medical Sciences Patna,Medical College Hospital,Patna,Bihar,BR,960,25.562782287597656,85.04186248779297,internalMedicine | familyMedicine | maternalFetalMedicineOrPerinatology | gynecologyAndObstetrics | radiology | generalSurgery | pathology | publicHealth | preventiveMedicine | childNeurology | maternalAndChildHealth | emergencyMedicine | physicalMedicineAndRehabilitation | pediatricNeurology | criticalCareMedicine | pediatrics | medicalOncology | pediatricHematologyOncology | headAndNeckSurgeryOtolaryngology | surgicalOncology | hospiceAndPalliativeInternalMedicine | breastImaging | interventionalRadiology,true,null,aiimspatna.org,0.80
137fed76-fec1-4973-9b8c-7d2795862240,"NKP Salve Institute of Medical Sciences and Research Centre, Nagpur",Medical College Hospital,Nagpur,Maharashtra,MH,200,21.262073516845703,78.58893585205078,internalMedicine | psychiatry | neurosurgery | pediatricNeurosurgery | spineNeurosurgery | generalSurgery | colorectalSurgery | gastroenterology | vascularSurgery | generalThoracicSurgery | urology | surgicalOncology | dentistry | familyMedicine | emergencyMedicine | pediatrics | gynecologyAndObstetrics | dermatology | ophthalmology | otolaryngology | radiology | pathology | physicalMedicineAndRehabilitation | nephrology | criticalCareMedicine | orthopedicSurgery | cardiology,true,null,nkpsims.in,0.60
1a62801f-4ddb-43e0-81cc-182cb1311171,King Edward Memorial Hospital,Private Hospital,Mumbai,Maharashtra,MH,1800,19.00139617919922,72.84181213378906,internalMedicine | cardiacSurgery | transplantSurgery | endocrinologyAndDiabetesAndMetabolism | gastroenterology | radiology | neurosurgery | plasticSurgery | oralAndMaxillofacialSurgery | dermatology | oralMedicine | endodontics | ophthalmology | gynecologyAndObstetrics | reproductiveEndocrinologyAndInfertility | pediatricNephrology | pediatricCardiology | pulmonology | dermatopathology | pediatrics | podiatry | hepatology | organTransplant | bariatricSurgery | proctology | pilesFissureAndHaemorrhoids | urology | andrology | nephrology | cardiology | cardiothoracicSurgery | orthopedicSurgery | sportsMedicine | spineSurgery | oncology | neurology | diabetology | rheumatology | ENT / Otorhinolaryngology | interventionalRadiology | gynecology | icuAndCriticalCare | paediatrics,true,null,kem.edu,0.70
1de1dfc6-9c67-4df3-9a92-4ee1111f4895,Motherhood Hospital,Private Hospital,Bangalore,Karnataka,KA,48,13.062039375305176,77.5931167602539,internalMedicine | dermatology | pediatrics | nephrology | neurology | pathology | gynecologyAndObstetrics | dentistry | endodontics | orthodontics | pedodontics | periodontics | oralAndMaxillofacialSurgery | dentalAnesthesia | cosmeticDentistry | neonatologyPerinatalMedicine | maternalFetalMedicineOrPerinatology | familyMedicine | reproductiveEndocrinologyAndInfertility | andrologyAndMaleFertility | adolescentMedicine | preventiveMedicine | pediatricSurgery | radiology | endocrinologyAndDiabetesAndMetabolism | gastroenterology | orthopedicSurgery,true,null,motherhoodindia.com,0.90
1df3d3c4-c4d3-446d-a687-9d5841a57d84,Fortis Hospital at Ludhiana - Punjab,Private Hospital,Ludhiana,Punjab,PB,348,30.88926124572754,75.9355697631836,internalMedicine | otolaryngology | pediatricCardiology | cardiacSurgery | interventionalCardiology | nonInvasiveCardiology | vascularSurgery | ophthalmology | generalSurgery | infertilityMedicine | gastroenterology | nephrology | criticalCareMedicine | dentistry | dermatology | endocrinologyAndDiabetesAndMetabolism | metabolicSurgery | podiatry | emergencyMedicine | maternalFetalMedicineOrPerinatology | geriatricsInternalMedicine | hematology | infectiousDiseases | hepatopancreatobiliarySurgery | medicalGenetics | mentalHealthAndBehaviouralSciences | neurology | neurosurgery | oncology | gynecologyAndObstetrics | gynecologicOncology | paediatricCardiology | paediatricOncology | paediatricNephrology | paediatricNeurology | paediatricPulmonology | paediatricEndocrinology | paediatricDermatology | pediatricSurgery | paediatricGastroenterology | oralMedicine | oralAndMaxillofacialSurgery | endodontics | orthopaedics,true,null,fortishealthcare.com,0.90
229a9ce3-67a2-417c-a610-c02b5d869438,"Government Medical College, Thoothukudi",Medical College Hospital,Thoothukudi,Tamil Nadu,TN,1112,11.009243965148926,77.02417755126953,internalMedicine | epidemiology | gynecologyAndObstetrics | pediatrics | pediatricSurgery | neurology | neurosurgery | plasticSurgery | surgicalOncology | nephrology | gastroenterology | urology | medicalOncology | anesthesia | emergencyMedicine | orthopedicSurgery | otolaryngology | ophthalmology | radiology | dentistry | generalSurgery | cardiology | dermatology | pathology,true,null,tmctkd.tn.gov.in,0.50
279fa2c2-e4ef-4a9a-9285-888887133057,Chawla Nursing Home,Private Hospital,Ludhiana,Punjab,PB,200,31.32308006286621,75.56840515136719,familyMedicine | gynecologyAndObstetrics | internalMedicine | obstetricsAndMaternityCare | pediatrics | anesthesia | cardiology | otolaryngology | neurosurgery | urology | orthopedicSurgery | ophthalmology | plasticSurgery | gastroenterology | nephrology | surgicalOncology | generalSurgery | radiology | reproductiveEndocrinologyAndInfertility | neonatologyPerinatalMedicine,true,null,chawlanursinghome.in,0.90
293fab7f-bc5a-4981-8e01-3706543218cc,Sir H. N. Reliance Foundation Hospital,Charitable / Mission Hospital,Mumbai,Maharashtra,MH,345,18.958942413330078,72.8201904296875,internalMedicine | medicalOncology | corneaOphthalmology | anesthesia | infectiousDiseases | criticalCareMedicineAnesthesiology | pulmonology | radiology | emergencyMedicine | cardiology | neurosurgery | otolaryngology | generalSurgery | ophthalmology | plasticSurgery | nephrology | emergencyMedicalServices | gynecologyAndObstetrics | neonatologyPerinatalMedicine | reproductiveEndocrinologyAndInfertility | pediatrics | rheumatology | cardiacSurgery | heartTransplant | transplantSurgery | neurology | neurointerventionalSurgery | spineNeurosurgery | psychiatry,true,null,rfhospital.org,0.90
30ed41d1-ce7e-4936-9569-cb59d2990443,Patna Medical College & Hospital,Medical College Hospital,Patna,Bihar,BR,1675,25.601308822631836,85.19830322265625,internalMedicine | radiology | pulmonology | dentistry | oralMedicine | orthodontics | oralAndMaxillofacialSurgery | publicHealth | anesthesia | pathology | generalSurgery | pediatrics | psychiatry | dermatology | orthopedicSurgery | ophthalmology | otolaryngology | gynecologyAndObstetrics | pediatricDentistry | preventiveMedicine,true,null,nsmch.com,0.60
31e8a095-2ba7-4ad2-8df1-44c6b2b26c5e,Ayush Hospital,Private Hospital,Anklav,Gujarat,GJ,18,20.383899688720703,72.91209411621094,internalMedicine | orthopedicSurgery | pathology | plasticSurgery | reconstructivePlasticSurgery | burnAndTraumaPlasticSurgery | genderAffirmingSurgery | cosmeticDermatology | pediatrics | generalSurgery | gynecologyAndObstetrics | urology | neurology | gastroenterology | cardiology,true,null,aayushhospital.in,0.75
33af2594-ec2f-4268-a1a6-9cb47b04d798,Amrita Hospital,Private Hospital,Kochi,Kerala,KL,1300,10.032720565795898,76.29351806640625,pediatricSurgery | pediatricUrology | maternalFetalMedicineOrPerinatology | internalMedicine | hepatopancreatobiliarySurgery | transplantSurgery | minimallyInvasiveSurgeryAndEndourology | bariatricSurgery | medicalOncology | anesthesia | ophthalmology | corneaOphthalmology | refractiveSurgeryOphthalmology | cataractAndAnteriorSegmentSurgery | glaucomaOphthalmology | retinaAndVitreoretinalOphthalmology | uveitisOphthalmology | oculoplasticsAndReconstructiveOrbitalSurgery | eyeTraumaAndEmergencyEyeCare | pediatricGastroenterology | pediatricNephrology | pediatricPulmonology | pediatricRadiology | pediatricAnesthesiology | surgicalOncology | criticalCareMedicine | neonatologyPerinatalMedicine | neurology | cognitiveAndBehavioralNeurology | sleepMedicineNeurology | epilepsyNeurology | neuroUrology | childNeurology | movementDisorders | orthopedicSurgery | painMedicinePMR | gastroenterology | pediatrics | neurosurgery,true,null,amritahospital.org,0.90
33f3fa89-8e8d-460e-a147-47fabb4d8902,Amrita Institute of Medical Sciences and Research Centre,Medical College Hospital,Kochi,Kerala,KL,1100,10.033462524414062,76.29341888427734,internalMedicine | emergencyMedicine | cardiacSurgery | neurosurgery | transplantSurgery | gastroenterology | endocrinology | radiology | nuclearMedicineAndMolecularImaging | ophthalmology | pediatrics | anesthesia | criticalCareMedicine | hospiceAndPalliativeInternalMedicine | jointReconstructionSurgery | medicalOncology | surgicalOncology | headAndNeckSurgeryOtolaryngology | cardiology | dentistry | pathology | endocrinologyAndDiabetesAndMetabolism | pediatricEndocrinology | infectiousDiseases,true,null,amritahospitals.org,1.00
34aea2cc-26a4-4edb-a623-80e372ae0ae7,MGM Healthcare,Private Hospital,Anna Nagar,Tamil Nadu,TN,400,13.071398735046387,80.22212219238281,internalMedicine | gynecologyAndObstetrics | cardiothoracicSurgery | medicalOncology | surgicalOncology | pediatrics | neonatologyPerinatalMedicine | pediatricOrthopedicSurgery | pediatricDentistry | bariatricSurgery | cardiacSurgery | generalSurgery | gynecology | neurology | ophthalmology | orthopedicSurgery | transplantSurgery | urology | otolaryngology | gastroenterology | plasticSurgery | neuroOncology | cardiology | pulmonology | emergencyMedicine | maternalFetalMedicineOrPerinatology,true,null,mgmhealthcare.in,1.00
39b355c6-648e-4a9b-849a-e82467708616,"NH Narayana Superspeciality Hospital, Shalimar",Private Hospital,Howrah,West Bengal,WB,195,22.494680404663086,88.37104034423828,internalMedicine | medicalOncology | cardiacSurgery | neurology | neurosurgery | orthopedicSurgery | emergencyMedicine | criticalCareMedicine | gynecologyAndObstetrics | otolaryngology | dermatology | cardiology | dentistry | nutritionAndDietetics | generalSurgery | pediatrics | ophthalmology | familyMedicine | plasticSurgery | gynecology | endocrinologyAndDiabetesAndMetabolism | pulmonology | nephrology | surgicalOncology | radiology | pathology | anesthesia | gastroenterology | urology | hematology | infectiousDiseases,true,null,narayanahealth.org,0.90
39c6f2b8-806a-499c-9fac-a918e52cd191,Kasturba Hospital,Private Hospital,Tumkur,Karnataka,KA,2000,13.332277297973633,77.1129150390625,internalMedicine | radiology | geriatricRehabilitation | physicalMedicineAndRehabilitation | clinicalPathology | hepatopancreatobiliarySurgery | pediatricHematologyOncology | pediatricSurgery | surgicalOncology | transplantSurgery | pediatricNeurosurgery | pediatricUrology | pediatricReconstructiveSurgery | craniofacialAndCleftOralMaxillofacialSurgery | medicalOncology | plasticSurgery | anesthesia | pathology | nuclearMedicineAndMolecularImaging | urology | gynecologyAndObstetrics | criticalCareMedicine | hospiceAndPalliativeInternalMedicine | maternalFetalMedicineOrPerinatology,true,null,manipal.edu,0.60
3d88594f-a099-4ff9-8188-fac914764015,Guru Nanak Dev Hospital,Private Hospital,Amritsar,Punjab,PB,951,30.463298797607422,74.53170013427734,internalMedicine | emergencyMedicine | pediatrics | ophthalmology | otolaryngology | orthopedicSurgery | psychiatry | radiology | gynecologyAndObstetrics | reproductiveEndocrinologyAndInfertility | physicalMedicineAndRehabilitation | dermatology | cosmeticDermatology | cardiothoracicSurgery | cardiology | cardiacSurgery | anesthesia | eyeCheckup | lowVision | refractiveSurgeryOphthalmology | cataractAndAnteriorSegmentSurgery | glaucomaOphthalmology | retinaAndVitreoretinalOphthalmology | pediatricOphthalmology | squint | oculoplasty | neuroOphthalmology | corneaOphthalmology,true,null,gndsshospital.org,0.80
3d9d4079-9a80-4546-b244-03b1e7ca9f95,"Raj Eye Hospital, Gorakhpur",Private Hospital,Gorakhpur,Uttar Pradesh,UP,100,25.438247680664062,81.8446044921875,internalMedicine | dentistry | orthodontics | gynecologyAndObstetrics | maternalFetalMedicineOrPerinatology | reproductiveEndocrinologyAndInfertility | familyPlanningAndComplexContraception | cardiology | ophthalmology | renalTransplantationUrology | generalSurgery | pediatrics | neurology | orthopedicSurgery | radiology | pathology | neonatologyPerinatalMedicine | gastroenterology | neurosurgery | pediatricCardiology,true,null,ravihospital.org,1.00
3ef783e8-3f3d-416a-bf7b-4bd9781e9286,Kovai Medical Centre and Hospital Coimbatore,Clinic / Centre,Coimbatore,Tamil Nadu,TN,1000,11.015381813049316,76.961669921875,internalMedicine | ophthalmology | dentistry | dermatology | pediatrics | psychiatry | radiology | pulmonology | emergencyMedicine | generalSurgery | gynecologyAndObstetrics | orthopedicSurgery | otolaryngology | transplantSurgery | pathology | infectiousDiseases | communityMedicine | proceduralDermatology | cosmeticDermatology | hepatopancreatobiliarySurgery | gastroenterology | neonatologyPerinatalMedicine | nephrology,true,null,kmchhospitals.com,0.90
427cf36b-ab8f-4d71-bd39-a30623946638,Attar Sain Jain Hospital,Private Hospital,Delhi,Nct Of Delhi,null,10,28.653324127197266,77.30870056152344,internalMedicine | ophthalmology | otolaryngology | neurosurgery | dentistry | orthodontics | oralAndMaxillofacialSurgery | neurology | reproductiveEndocrinologyAndInfertility | gynecologyAndObstetrics | dermatology | pediatrics | orthopedicSurgery | medicalOncology | pathology | radiology | generalSurgery | psychiatry | urology | pediatricOtolaryngology | headAndNeckSurgeryOtolaryngology | plasticSurgery | nephrology,true,null,jainhospital.com,0.70
436c7e0a-fd63-4414-9a28-c39ff09d4775,"Lilavati Hospital and Research Centre, Mumbai, India",Clinic / Centre,Mumbai,Maharashtra,MH,314,19.05097007751465,72.829345703125,urology | internalMedicine | orthopedicSurgery | endocrinologyAndDiabetesAndMetabolism | hematology | medicalOncology | cardiology | gynecologyAndObstetrics | ophthalmology | reproductiveEndocrinologyAndInfertility | otolaryngology | generalSurgery | andrologyAndMaleFertility | nephrology | pediatrics | jointReconstructionSurgery | shoulderAndElbowOrthopedicSurgery | footAndAnkleOrthopedicSurgery | handAndUpperExtremitiesSurgery | anesthesia,true,null,lilavatihospital.com,0.90
4616c935-ae1b-4d40-ae5a-3d6c31a90206,Government Medical College And Hospital Chandrapur,Medical College Hospital,Chandrapur,Maharashtra,MH,2844,19.95384979248047,79.29673767089844,internalMedicine | dentistry | ophthalmology | otolaryngology | pediatrics | gynecologyAndObstetrics | pathology | oralMedicine | radiology | endodontics | prosthodontics | periodontics | orthodontics | oralAndMaxillofacialSurgery | pedodontics | publicHealth | obstetricsAndMaternityCare | pulmonology | dermatology | orthopedicSurgery | anesthesia | generalSurgery | maternalFetalMedicineOrPerinatology | neonatologyPerinatalMedicine,true,null,ggmcjjh.com,0.60
46cc0e3b-f699-4faf-ac99-2f06b014b106,"Max Super-Speciality Hospital, Mohali",Private Hospital,Mohali,Punjab,PB,200,30.73975372314453,76.71429443359375,internalMedicine | dermatology | cosmeticDermatology | gynecologyAndObstetrics | reproductiveEndocrinologyAndInfertility | gynecologicOncology | pediatricAndAdolescentGynecology | familyPlanningAndComplexContraception | endocrinologyAndDiabetesAndMetabolism | medicalOncology | surgicalOncology | pediatricHematologyOncology | neurology | neurosurgery | cataractAndAnteriorSegmentSurgery | corneaOphthalmology | otolaryngology | nephrology | pathology | orthopedicSurgery | shoulderAndElbowOrthopedicSurgery | sportsMedicinePMR | criticalCareMedicine,true,null,maxhealthcare.in,0.60
478bb7fc-0309-444a-8bfd-452b4c44bf0f,Parul Sevashram Hospital,Private Hospital,Vadodara,Gujarat,GJ,1100,22.288311004638672,73.36553955078125,neurosurgery | neurology | ophthalmology | medicalOncology | surgicalOncology | nephrology | urology | cardiology | cardiacSurgery | internalMedicine | generalSurgery | gastroenterology | orthopaedicSurgery | otolaryngology | pediatrics | dermatology | obstetricsAndGynecology | psychiatry | pulmonology | dentistry | emergencyMedicine | plasticSurgery | audiology | transplantSurgery | renalTransplantationUrology | infectiousDiseases | skullBaseNeurosurgery | orthopedicSurgery | gynecologyAndObstetrics,true,null,paruluniversity.ac.in,0.90
49e0f69c-96c3-448a-af00-81dc0229035f,Sri Ramakrishna Hospital,Private Hospital,Coimbatore,Tamil Nadu,TN,950,11.016780853271484,76.98307800292969,internalMedicine | dentistry | oralAndMaxillofacialSurgery | cardiology | craniofacialAndCleftOralMaxillofacialSurgery | otolaryngology | dermatology | medicalOncology | nephrology | urology | vascularSurgery | hepatopancreatobiliarySurgery | familyMedicine | gynecologyAndObstetrics | psychiatry | reproductiveEndocrinologyAndInfertility | orthopedicSurgery | neonatologyPerinatalMedicine | neurology | generalSurgery | pediatrics | radiology | anesthesia | painMedicinePMR | rheumatology | physicalMedicineAndRehabilitation | emergencyMedicine | pulmonology | ophthalmology | gastroenterology | plasticSurgery,true,null,sriramakrishnahospital.com,1.00
4a235f61-c369-4ff8-823d-732585cb9cc1,Arokya Hospital,Private Hospital,Salem,Tamil Nadu,TN,100,10.785155296325684,78.73867797851562,internalMedicine | gynecologyAndObstetrics | pulmonology | emergencyMedicine | cardiology | nephrology | urology | pediatrics | generalSurgery | orthopedicSurgery | neurology | gastroenterology | medicalOncology | endocrinologyAndDiabetesAndMetabolism | radiology | infectiousDiseases | adolescentMedicine | dermatology | familyPlanningAndComplexContraception | colorectalSurgery | pediatricEndocrinology,true,null,arogyahospital.org,0.90
4f1b6e2b-804d-4883-be04-e5ccd2a3c46b,Okay Diagnostic Center,Clinic / Centre,Jaipur,Rajasthan,RJ,1111,25.119497299194336,75.97959899902344,diagnosticRadiology | internalMedicine | endocrinologyAndDiabetesAndMetabolism | radiology | anatomicPathology | breastImaging | familyMedicine | pathology | hematology | pulmonology | allergyAndImmunology | cardiology | clinicalPathology | gynecology | oncology | neurology | nephrology,true,null,okaydiagnostic.com,1.00
